Location;Color;Quantity in Pounds at Classifier;Size;Flavor;Quantity in Pounds At Pre-finish Operations;Packaging Type;Quantity in Pounds At Pack Operations
Detroit;Coloring Agent30;599566;S5;F3;41616;Bag;35974
Detroit;Coloring Agent30;599566;S5;F3;41616;Box;5642
Detroit;Coloring Agent30;599566;S5;F4;3740;Bag;1892
Detroit;Coloring Agent30;599566;S5;F4;3740;Box;1848
Detroit;Coloring Agent30;599566;S5;F5;26070;Bag;22088
Detroit;Coloring Agent30;599566;S5;F5;26070;Box;3982
Detroit;Coloring Agent30;599566;S5;F6;27429;Bag;22555
Detroit;Coloring Agent30;599566;S5;F6;27429;Box;4874
Detroit;Coloring Agent30;599566;S5;F7;8244;Bag;8244
Detroit;Coloring Agent30;599566;S5;F8;32885;Bag;32885
Detroit;Coloring Agent30;599566;S5;F9;14801;Bag;13123
Detroit;Coloring Agent30;599566;S5;F9;14801;Box;1678
Detroit;Coloring Agent32;223829;S1;F1;3437;Bag;3437
Detroit;Coloring Agent32;223829;S1;F11;1914;Bag;1914
Detroit;Coloring Agent32;223829;S1;F2;1811;Bag;1811
Detroit;Coloring Agent32;223829;S1;F3;6606;Bag;6606
Detroit;Coloring Agent32;223829;S1;F4;3163;Bag;3163
Detroit;Coloring Agent32;223829;S1;F5;3262;Bag;3262
Detroit;Coloring Agent32;223829;S1;F6;2418;Bag;2418
Detroit;Coloring Agent32;223829;S1;F9;1377;Bag;1377
Detroit;Coloring Agent32;223829;S2;F1;8900;Bag;8900
Detroit;Coloring Agent32;223829;S2;F10;3339;Bag;1799
Detroit;Coloring Agent32;223829;S2;F10;3339;Box;1540
Detroit;Coloring Agent32;223829;S2;F11;2833;Bag;2833
Detroit;Coloring Agent32;223829;S2;F12;1849;Bag;1849
Detroit;Coloring Agent32;223829;S2;F2;1718;Box;1718
Detroit;Coloring Agent32;223829;S2;F3;1719;Bag;1719
Detroit;Coloring Agent32;223829;S2;F4;1348;Bag;1348
Detroit;Coloring Agent32;223829;S2;F5;11516;Bag;9626
Detroit;Coloring Agent32;223829;S2;F5;11516;Box;1890
Detroit;Coloring Agent32;223829;S2;F6;9046;Bag;9046
Detroit;Coloring Agent32;223829;S2;F7;3549;Bag;1781
Detroit;Coloring Agent32;223829;S2;F7;3549;Box;1768
Detroit;Coloring Agent32;223829;S2;F8;1526;Bag;1526
Detroit;Coloring Agent32;223829;S2;F9;9351;Bag;9351
Detroit;Coloring Agent32;223829;S3;F1;15218;Bag;15218
Detroit;Coloring Agent32;223829;S3;F10;1771;Bag;1771
Detroit;Coloring Agent32;223829;S3;F11;2002;Bag;2002
Detroit;Coloring Agent32;223829;S3;F12;1882;Bag;1882
Detroit;Coloring Agent32;223829;S3;F2;3494;Bag;1876
Detroit;Coloring Agent32;223829;S3;F2;3494;Box;1618
Detroit;Coloring Agent32;223829;S3;F3;3365;Bag;3365
Detroit;Coloring Agent32;223829;S3;F4;13552;Bag;13552
Detroit;Coloring Agent32;223829;S3;F5;10391;Bag;10391
Detroit;Coloring Agent32;223829;S3;F6;9117;Bag;9117
Detroit;Coloring Agent32;223829;S3;F8;1749;Bag;1749
Detroit;Coloring Agent32;223829;S3;F9;7897;Bag;7897
Detroit;Coloring Agent32;223829;S4;F1;8716;Bag;8716
Detroit;Coloring Agent32;223829;S4;F10;1394;Bag;1394
Detroit;Coloring Agent32;223829;S4;F11;5039;Bag;3289
Detroit;Coloring Agent32;223829;S4;F11;5039;Box;1750
Detroit;Coloring Agent32;223829;S4;F2;1595;Box;1595
Detroit;Coloring Agent32;223829;S4;F4;6627;Bag;6627
Detroit;Coloring Agent32;223829;S4;F5;11244;Bag;9839
Detroit;Coloring Agent32;223829;S4;F5;11244;Box;1405
Detroit;Coloring Agent32;223829;S4;F6;3425;Bag;3425
Detroit;Coloring Agent32;223829;S4;F7;1745;Bag;1745
Detroit;Coloring Agent32;223829;S4;F9;10207;Bag;10207
Detroit;Coloring Agent32;223829;S5;F1;1831;Bag;1831
Detroit;Coloring Agent32;223829;S5;F10;1664;Bag;1664
Detroit;Coloring Agent32;223829;S5;F12;3336;Bag;3336
Detroit;Coloring Agent32;223829;S5;F2;3242;Bag;1732
Detroit;Coloring Agent32;223829;S5;F2;3242;Box;1510
Detroit;Coloring Agent32;223829;S5;F4;1660;Box;1660
Detroit;Coloring Agent32;223829;S5;F5;1848;Box;1848
Detroit;Coloring Agent32;223829;S5;F6;3275;Bag;3275
Detroit;Coloring Agent32;223829;S5;F8;4394;Bag;2909
Detroit;Coloring Agent32;223829;S5;F8;4394;Box;1485
Detroit;Coloring Agent32;223829;S5;F9;1467;Bag;1467
Detroit;Coloring Agent33;302512;S1;F1;11447;Bag;5317
Detroit;Coloring Agent33;302512;S1;F1;11447;Box;6130
Detroit;Coloring Agent33;302512;S1;F10;1535;Box;1535
Detroit;Coloring Agent33;302512;S1;F11;1920;Box;1920
Detroit;Coloring Agent33;302512;S1;F12;1468;Box;1468
Detroit;Coloring Agent33;302512;S1;F2;2971;Bag;1509
Detroit;Coloring Agent33;302512;S1;F2;2971;Box;1462
Detroit;Coloring Agent33;302512;S1;F3;3354;Bag;3354
Detroit;Coloring Agent33;302512;S1;F4;1126;Bag;1126
Detroit;Coloring Agent33;302512;S1;F5;5564;Bag;4612
Detroit;Coloring Agent33;302512;S1;F5;5564;Box;952
Detroit;Coloring Agent33;302512;S1;F6;2242;Bag;1510
Detroit;Coloring Agent33;302512;S1;F6;2242;Box;732
Detroit;Coloring Agent33;302512;S1;F7;5084;Bag;3389
Detroit;Coloring Agent33;302512;S1;F7;5084;Box;1695
Detroit;Coloring Agent33;302512;S1;F8;6041;Bag;6041
Detroit;Coloring Agent33;302512;S1;F9;8237;Bag;8237
Detroit;Coloring Agent33;302512;S2;F1;11580;Bag;10192
Detroit;Coloring Agent33;302512;S2;F1;11580;Box;1388
Detroit;Coloring Agent33;302512;S2;F10;3195;Box;3195
Detroit;Coloring Agent33;302512;S2;F11;6385;Bag;6385
Detroit;Coloring Agent33;302512;S2;F12;1278;Box;1278
Detroit;Coloring Agent33;302512;S2;F2;27313;Bag;27313
Detroit;Coloring Agent33;302512;S2;F3;12350;Bag;10570
Detroit;Coloring Agent33;302512;S2;F3;12350;Box;1780
Detroit;Coloring Agent33;302512;S2;F4;17353;Bag;14485
Detroit;Coloring Agent33;302512;S2;F4;17353;Box;2868
Detroit;Coloring Agent33;302512;S2;F6;2593;Bag;2593
Detroit;Coloring Agent33;302512;S2;F7;1973;Bag;1308
Detroit;Coloring Agent33;302512;S2;F7;1973;Box;665
Detroit;Coloring Agent33;302512;S2;F8;11873;Bag;10493
Detroit;Coloring Agent33;302512;S2;F8;11873;Box;1380
Detroit;Coloring Agent33;302512;S2;F9;15092;Bag;12677
Detroit;Coloring Agent33;302512;S2;F9;15092;Box;2415
Detroit;Coloring Agent33;302512;S3;F1;10131;Bag;8496
Detroit;Coloring Agent33;302512;S3;F1;10131;Box;1635
Detroit;Coloring Agent33;302512;S3;F10;2988;Bag;2988
Detroit;Coloring Agent33;302512;S3;F11;1582;Box;1582
Detroit;Coloring Agent33;302512;S3;F12;1208;Bag;1208
Detroit;Coloring Agent33;302512;S3;F2;2481;Bag;1409
Detroit;Coloring Agent33;302512;S3;F2;2481;Box;1072
Detroit;Coloring Agent33;302512;S3;F3;1795;Box;1795
Detroit;Coloring Agent33;302512;S3;F4;3035;Bag;3035
Detroit;Coloring Agent33;302512;S3;F5;2885;Bag;1275
Detroit;Coloring Agent33;302512;S3;F5;2885;Box;1610
Detroit;Coloring Agent33;302512;S3;F6;3239;Bag;1661
Detroit;Coloring Agent33;302512;S3;F6;3239;Box;1578
Detroit;Coloring Agent33;302512;S3;F7;3055;Bag;3055
Detroit;Coloring Agent33;302512;S3;F8;4818;Bag;3146
Detroit;Coloring Agent33;302512;S3;F8;4818;Box;1672
Detroit;Coloring Agent33;302512;S4;F1;10231;Bag;6566
Detroit;Coloring Agent33;302512;S4;F1;10231;Box;3665
Detroit;Coloring Agent33;302512;S4;F10;4789;Bag;3189
Detroit;Coloring Agent33;302512;S4;F10;4789;Box;1600
Detroit;Coloring Agent33;302512;S4;F11;1766;Bag;1766
Detroit;Coloring Agent33;302512;S4;F12;1466;Bag;1466
Detroit;Coloring Agent33;302512;S4;F2;7949;Bag;6307
Detroit;Coloring Agent33;302512;S4;F2;7949;Box;1642
Detroit;Coloring Agent33;302512;S4;F3;3581;Bag;1729
Detroit;Coloring Agent33;302512;S4;F3;3581;Box;1852
Detroit;Coloring Agent33;302512;S4;F4;3401;Bag;3401
Detroit;Coloring Agent33;302512;S4;F7;1516;Bag;1516
Detroit;Coloring Agent33;302512;S4;F8;1024;Box;1024
Detroit;Coloring Agent33;302512;S4;F9;4609;Bag;1564
Detroit;Coloring Agent33;302512;S4;F9;4609;Box;3045
Detroit;Coloring Agent33;302512;S5;F1;15815;Bag;14365
Detroit;Coloring Agent33;302512;S5;F1;15815;Box;1450
Detroit;Coloring Agent33;302512;S5;F11;3212;Bag;3212
Detroit;Coloring Agent33;302512;S5;F12;1495;Bag;1495
Detroit;Coloring Agent33;302512;S5;F2;8523;Bag;8523
Detroit;Coloring Agent33;302512;S5;F3;4539;Bag;3289
Detroit;Coloring Agent33;302512;S5;F3;4539;Box;1250
Detroit;Coloring Agent33;302512;S5;F4;12062;Bag;8792
Detroit;Coloring Agent33;302512;S5;F4;12062;Box;3270
Detroit;Coloring Agent33;302512;S5;F5;3127;Bag;3127
Detroit;Coloring Agent33;302512;S5;F6;1717;Bag;1717
Detroit;Coloring Agent33;302512;S5;F7;1085;Box;1085
Detroit;Coloring Agent33;302512;S5;F8;9748;Bag;7942
Detroit;Coloring Agent33;302512;S5;F8;9748;Box;1806
Detroit;Coloring Agent33;302512;S5;F9;1666;Bag;1666
Detroit;Coloring Agent35;262153;S1;F1;4225;Bag;3580
Detroit;Coloring Agent35;262153;S1;F1;4225;Box;645
Detroit;Coloring Agent35;262153;S1;F10;1578;Bag;1578
Detroit;Coloring Agent35;262153;S1;F11;4945;Bag;4945
Detroit;Coloring Agent35;262153;S1;F2;898;Box;898
Detroit;Coloring Agent35;262153;S1;F3;1489;Bag;1489
Detroit;Coloring Agent35;262153;S1;F4;8846;Bag;8846
Detroit;Coloring Agent35;262153;S1;F5;4600;Bag;4600
Detroit;Coloring Agent35;262153;S1;F6;1431;Bag;1431
Detroit;Coloring Agent35;262153;S1;F7;5744;Bag;5744
Detroit;Coloring Agent35;262153;S1;F8;11542;Bag;9924
Detroit;Coloring Agent35;262153;S1;F8;11542;Box;1618
Detroit;Coloring Agent35;262153;S1;F9;3668;Bag;3668
Detroit;Coloring Agent35;262153;S2;F1;1514;Bag;1514
Detroit;Coloring Agent35;262153;S2;F10;4106;Bag;2711
Detroit;Coloring Agent35;262153;S2;F10;4106;Box;1395
Detroit;Coloring Agent35;262153;S2;F11;6752;Bag;6752
Detroit;Coloring Agent35;262153;S2;F12;3936;Bag;3936
Detroit;Coloring Agent35;262153;S2;F2;4141;Bag;4141
Detroit;Coloring Agent35;262153;S2;F3;1735;Bag;1735
Detroit;Coloring Agent35;262153;S2;F4;1585;Bag;1585
Detroit;Coloring Agent35;262153;S2;F5;2671;Bag;2671
Detroit;Coloring Agent35;262153;S2;F7;1153;Bag;1153
Detroit;Coloring Agent35;262153;S2;F8;8170;Bag;8170
Detroit;Coloring Agent35;262153;S2;F9;2896;Bag;2896
Detroit;Coloring Agent35;262153;S3;F1;9370;Bag;8601
Detroit;Coloring Agent35;262153;S3;F1;9370;Box;769
Detroit;Coloring Agent35;262153;S3;F11;10714;Bag;10714
Detroit;Coloring Agent35;262153;S3;F12;1941;Bag;1304
Detroit;Coloring Agent35;262153;S3;F12;1941;Box;637
Detroit;Coloring Agent35;262153;S3;F2;8916;Bag;8916
Detroit;Coloring Agent35;262153;S3;F3;3093;Bag;3093
Detroit;Coloring Agent35;262153;S3;F4;11484;Bag;10149
Detroit;Coloring Agent35;262153;S3;F4;11484;Box;1335
Detroit;Coloring Agent35;262153;S3;F5;8718;Bag;8718
Detroit;Coloring Agent35;262153;S3;F6;3090;Box;3090
Detroit;Coloring Agent35;262153;S3;F7;12790;Bag;11512
Detroit;Coloring Agent35;262153;S3;F7;12790;Box;1278
Detroit;Coloring Agent35;262153;S3;F8;17748;Bag;16008
Detroit;Coloring Agent35;262153;S3;F8;17748;Box;1740
Detroit;Coloring Agent35;262153;S3;F9;8238;Bag;8238
Detroit;Coloring Agent35;262153;S4;F1;4654;Bag;3599
Detroit;Coloring Agent35;262153;S4;F1;4654;Box;1055
Detroit;Coloring Agent35;262153;S4;F10;1692;Bag;1692
Detroit;Coloring Agent35;262153;S4;F11;3394;Box;3394
Detroit;Coloring Agent35;262153;S4;F12;1688;Box;1688
Detroit;Coloring Agent35;262153;S4;F2;2633;Bag;1385
Detroit;Coloring Agent35;262153;S4;F2;2633;Box;1248
Detroit;Coloring Agent35;262153;S4;F4;3137;Bag;3137
Detroit;Coloring Agent35;262153;S4;F5;2737;Bag;1432
Detroit;Coloring Agent35;262153;S4;F5;2737;Box;1305
Detroit;Coloring Agent35;262153;S4;F6;1322;Bag;1322
Detroit;Coloring Agent35;262153;S4;F7;2832;Bag;1464
Detroit;Coloring Agent35;262153;S4;F7;2832;Box;1368
Detroit;Coloring Agent35;262153;S4;F8;3885;Bag;3885
Detroit;Coloring Agent35;262153;S4;F9;4060;Bag;3124
Detroit;Coloring Agent35;262153;S4;F9;4060;Box;936
Detroit;Coloring Agent35;262153;S5;F1;8028;Bag;8028
Detroit;Coloring Agent35;262153;S5;F10;2827;Bag;2827
Detroit;Coloring Agent35;262153;S5;F11;1402;Box;1402
Detroit;Coloring Agent35;262153;S5;F12;5667;Bag;1639
Detroit;Coloring Agent35;262153;S5;F12;5667;Box;4028
Detroit;Coloring Agent35;262153;S5;F2;7863;Bag;4758
Detroit;Coloring Agent35;262153;S5;F2;7863;Box;3105
Detroit;Coloring Agent35;262153;S5;F3;1611;Bag;1611
Detroit;Coloring Agent35;262153;S5;F4;2660;Bag;2660
Detroit;Coloring Agent35;262153;S5;F5;1135;Bag;1135
Detroit;Coloring Agent35;262153;S5;F6;5769;Bag;5769
Detroit;Coloring Agent35;262153;S5;F7;1412;Box;1412
Detroit;Coloring Agent35;262153;S5;F9;8018;Bag;8018
Detroit;Coloring Agent36;231076;S1;F1;6432;Bag;6432
Detroit;Coloring Agent36;231076;S1;F10;3796;Bag;2091
Detroit;Coloring Agent36;231076;S1;F10;3796;Box;1705
Detroit;Coloring Agent36;231076;S1;F12;6100;Bag;1809
Detroit;Coloring Agent36;231076;S1;F12;6100;Box;4291
Detroit;Coloring Agent36;231076;S1;F2;1738;Bag;1738
Detroit;Coloring Agent36;231076;S1;F3;3518;Bag;3518
Detroit;Coloring Agent36;231076;S1;F4;1821;Bag;1821
Detroit;Coloring Agent36;231076;S1;F5;4177;Bag;4094
Detroit;Coloring Agent36;231076;S1;F5;4177;Box;83
Detroit;Coloring Agent36;231076;S1;F7;1606;Bag;1606
Detroit;Coloring Agent36;231076;S1;F8;1598;Bag;1598
Detroit;Coloring Agent36;231076;S1;F9;5876;Bag;5876
Detroit;Coloring Agent36;231076;S2;F1;7038;Bag;3051
Detroit;Coloring Agent36;231076;S2;F1;7038;Box;3987
Detroit;Coloring Agent36;231076;S2;F10;3434;Bag;3434
Detroit;Coloring Agent36;231076;S2;F11;5227;Bag;5227
Detroit;Coloring Agent36;231076;S2;F3;5668;Bag;2080
Detroit;Coloring Agent36;231076;S2;F3;5668;Box;3588
Detroit;Coloring Agent36;231076;S2;F4;5903;Bag;3821
Detroit;Coloring Agent36;231076;S2;F4;5903;Box;2082
Detroit;Coloring Agent36;231076;S2;F5;2158;Box;2158
Detroit;Coloring Agent36;231076;S2;F6;1658;Bag;1658
Detroit;Coloring Agent36;231076;S2;F7;2924;Bag;734
Detroit;Coloring Agent36;231076;S2;F7;2924;Box;2190
Detroit;Coloring Agent36;231076;S2;F8;1968;Bag;1968
Detroit;Coloring Agent36;231076;S2;F9;2985;Bag;1527
Detroit;Coloring Agent36;231076;S2;F9;2985;Box;1458
Detroit;Coloring Agent36;231076;S3;F1;10367;Bag;10367
Detroit;Coloring Agent36;231076;S3;F10;1584;Bag;1584
Detroit;Coloring Agent36;231076;S3;F2;1495;Box;1495
Detroit;Coloring Agent36;231076;S3;F3;5261;Bag;5261
Detroit;Coloring Agent36;231076;S3;F4;13109;Bag;13109
Detroit;Coloring Agent36;231076;S3;F5;6823;Bag;3501
Detroit;Coloring Agent36;231076;S3;F5;6823;Box;3322
Detroit;Coloring Agent36;231076;S3;F6;3314;Bag;3314
Detroit;Coloring Agent36;231076;S3;F7;12471;Bag;10511
Detroit;Coloring Agent36;231076;S3;F7;12471;Box;1960
Detroit;Coloring Agent36;231076;S3;F8;3574;Bag;1686
Detroit;Coloring Agent36;231076;S3;F8;3574;Box;1888
Detroit;Coloring Agent36;231076;S3;F9;12657;Bag;9137
Detroit;Coloring Agent36;231076;S3;F9;12657;Box;3520
Detroit;Coloring Agent36;231076;S4;F1;4797;Bag;4797
Detroit;Coloring Agent36;231076;S4;F11;4958;Bag;4958
Detroit;Coloring Agent36;231076;S4;F12;3531;Bag;3531
Detroit;Coloring Agent36;231076;S4;F3;1804;Bag;1804
Detroit;Coloring Agent36;231076;S4;F4;5242;Bag;1639
Detroit;Coloring Agent36;231076;S4;F4;5242;Box;3603
Detroit;Coloring Agent36;231076;S4;F6;3927;Bag;1959
Detroit;Coloring Agent36;231076;S4;F6;3927;Box;1968
Detroit;Coloring Agent36;231076;S4;F7;3416;Bag;3416
Detroit;Coloring Agent36;231076;S4;F8;3620;Bag;1982
Detroit;Coloring Agent36;231076;S4;F8;3620;Box;1638
Detroit;Coloring Agent36;231076;S4;F9;7668;Bag;7668
Detroit;Coloring Agent36;231076;S5;F1;7285;Bag;7285
Detroit;Coloring Agent36;231076;S5;F10;1629;Bag;1629
Detroit;Coloring Agent36;231076;S5;F11;5882;Bag;4184
Detroit;Coloring Agent36;231076;S5;F11;5882;Box;1698
Detroit;Coloring Agent36;231076;S5;F2;1739;Bag;1739
Detroit;Coloring Agent36;231076;S5;F3;1772;Box;1772
Detroit;Coloring Agent36;231076;S5;F5;10830;Bag;10830
Detroit;Coloring Agent36;231076;S5;F6;1740;Bag;1740
Detroit;Coloring Agent36;231076;S5;F7;4789;Bag;3147
Detroit;Coloring Agent36;231076;S5;F7;4789;Box;1642
Detroit;Coloring Agent36;231076;S5;F8;787;Bag;787
Detroit;Coloring Agent36;231076;S5;F9;9380;Bag;9380
Detroit;Coloring Agent37;225800;S1;F1;6253;Bag;6253
Detroit;Coloring Agent37;225800;S1;F11;6204;Bag;5996
Detroit;Coloring Agent37;225800;S1;F11;6204;Box;208
Detroit;Coloring Agent37;225800;S1;F12;1911;Bag;1911
Detroit;Coloring Agent37;225800;S1;F2;1555;Box;1555
Detroit;Coloring Agent37;225800;S1;F4;3050;Bag;1565
Detroit;Coloring Agent37;225800;S1;F4;3050;Box;1485
Detroit;Coloring Agent37;225800;S1;F5;8031;Bag;6141
Detroit;Coloring Agent37;225800;S1;F5;8031;Box;1890
Detroit;Coloring Agent37;225800;S1;F6;10032;Bag;6925
Detroit;Coloring Agent37;225800;S1;F6;10032;Box;3107
Detroit;Coloring Agent37;225800;S1;F7;3493;Bag;1398
Detroit;Coloring Agent37;225800;S1;F7;3493;Box;2095
Detroit;Coloring Agent37;225800;S1;F8;4826;Bag;4826
Detroit;Coloring Agent37;225800;S1;F9;1497;Bag;1497
Detroit;Coloring Agent37;225800;S2;F1;3155;Bag;3155
Detroit;Coloring Agent37;225800;S2;F10;3829;Bag;1621
Detroit;Coloring Agent37;225800;S2;F10;3829;Box;2208
Detroit;Coloring Agent37;225800;S2;F11;7078;Bag;7078
Detroit;Coloring Agent37;225800;S2;F2;1443;Bag;1443
Detroit;Coloring Agent37;225800;S2;F4;2752;Box;2752
Detroit;Coloring Agent37;225800;S2;F5;4170;Bag;4170
Detroit;Coloring Agent37;225800;S2;F6;7905;Bag;7905
Detroit;Coloring Agent37;225800;S2;F7;1550;Box;1550
Detroit;Coloring Agent37;225800;S2;F9;3821;Bag;1589
Detroit;Coloring Agent37;225800;S2;F9;3821;Box;2232
Detroit;Coloring Agent37;225800;S3;F1;4251;Bag;3467
Detroit;Coloring Agent37;225800;S3;F1;4251;Box;784
Detroit;Coloring Agent37;225800;S3;F10;5516;Bag;5516
Detroit;Coloring Agent37;225800;S3;F11;3270;Bag;3270
Detroit;Coloring Agent37;225800;S3;F12;1868;Bag;1868
Detroit;Coloring Agent37;225800;S3;F2;3695;Bag;1730
Detroit;Coloring Agent37;225800;S3;F2;3695;Box;1965
Detroit;Coloring Agent37;225800;S3;F3;3317;Bag;3317
Detroit;Coloring Agent37;225800;S3;F4;3461;Bag;1566
Detroit;Coloring Agent37;225800;S3;F4;3461;Box;1895
Detroit;Coloring Agent37;225800;S3;F5;2163;Bag;2163
Detroit;Coloring Agent37;225800;S3;F6;1370;Bag;1370
Detroit;Coloring Agent37;225800;S3;F8;5067;Bag;5067
Detroit;Coloring Agent37;225800;S3;F9;1725;Box;1725
Detroit;Coloring Agent37;225800;S4;F1;8388;Bag;8388
Detroit;Coloring Agent37;225800;S4;F11;4115;Bag;2127
Detroit;Coloring Agent37;225800;S4;F11;4115;Box;1988
Detroit;Coloring Agent37;225800;S4;F12;1870;Box;1870
Detroit;Coloring Agent37;225800;S4;F4;3419;Bag;1694
Detroit;Coloring Agent37;225800;S4;F4;3419;Box;1725
Detroit;Coloring Agent37;225800;S4;F5;9712;Bag;7962
Detroit;Coloring Agent37;225800;S4;F5;9712;Box;1750
Detroit;Coloring Agent37;225800;S4;F6;9604;Bag;9604
Detroit;Coloring Agent37;225800;S4;F7;4032;Bag;4032
Detroit;Coloring Agent37;225800;S4;F8;8346;Bag;8346
Detroit;Coloring Agent37;225800;S4;F9;1828;Box;1828
Detroit;Coloring Agent37;225800;S5;F1;15316;Bag;11953
Detroit;Coloring Agent37;225800;S5;F1;15316;Box;3363
Detroit;Coloring Agent37;225800;S5;F10;1290;Box;1290
Detroit;Coloring Agent37;225800;S5;F11;1452;Bag;1452
Detroit;Coloring Agent37;225800;S5;F12;3092;Bag;3092
Detroit;Coloring Agent37;225800;S5;F3;6275;Bag;3198
Detroit;Coloring Agent37;225800;S5;F3;6275;Box;3077
Detroit;Coloring Agent37;225800;S5;F4;3659;Bag;3659
Detroit;Coloring Agent37;225800;S5;F5;1869;Bag;1869
Detroit;Coloring Agent37;225800;S5;F6;9651;Bag;9651
Detroit;Coloring Agent37;225800;S5;F7;3093;Bag;3093
Detroit;Coloring Agent37;225800;S5;F8;9215;Bag;9215
Detroit;Coloring Agent37;225800;S5;F9;1316;Box;1316
Detroit;Coloring Agent38;227336;S1;F1;1612;Box;1612
Detroit;Coloring Agent38;227336;S1;F10;1594;Bag;1594
Detroit;Coloring Agent38;227336;S1;F11;1652;Bag;1652
Detroit;Coloring Agent38;227336;S1;F2;1498;Bag;1498
Detroit;Coloring Agent38;227336;S1;F3;7255;Bag;5475
Detroit;Coloring Agent38;227336;S1;F3;7255;Box;1780
Detroit;Coloring Agent38;227336;S1;F5;1604;Bag;1604
Detroit;Coloring Agent38;227336;S1;F6;462;Box;462
Detroit;Coloring Agent38;227336;S1;F7;1637;Bag;1637
Detroit;Coloring Agent38;227336;S1;F9;4831;Bag;4831
Detroit;Coloring Agent38;227336;S2;F10;14817;Bag;14817
Detroit;Coloring Agent38;227336;S2;F11;2987;Bag;1345
Detroit;Coloring Agent38;227336;S2;F11;2987;Box;1642
Detroit;Coloring Agent38;227336;S2;F12;1468;Bag;1468
Detroit;Coloring Agent38;227336;S2;F2;4712;Bag;4712
Detroit;Coloring Agent38;227336;S2;F3;9951;Bag;8541
Detroit;Coloring Agent38;227336;S2;F3;9951;Box;1410
Detroit;Coloring Agent38;227336;S2;F4;2100;Bag;2100
Detroit;Coloring Agent38;227336;S2;F5;6237;Bag;6237
Detroit;Coloring Agent38;227336;S2;F6;1742;Box;1742
Detroit;Coloring Agent38;227336;S2;F7;10486;Bag;8691
Detroit;Coloring Agent38;227336;S2;F7;10486;Box;1795
Detroit;Coloring Agent38;227336;S2;F8;4826;Bag;3341
Detroit;Coloring Agent38;227336;S2;F8;4826;Box;1485
Detroit;Coloring Agent38;227336;S2;F9;18181;Bag;18181
Detroit;Coloring Agent38;227336;S3;F10;12997;Bag;12997
Detroit;Coloring Agent38;227336;S3;F11;4455;Bag;4455
Detroit;Coloring Agent38;227336;S3;F12;2984;Bag;2984
Detroit;Coloring Agent38;227336;S3;F3;3342;Bag;1447
Detroit;Coloring Agent38;227336;S3;F3;3342;Box;1895
Detroit;Coloring Agent38;227336;S3;F4;3709;Bag;1909
Detroit;Coloring Agent38;227336;S3;F4;3709;Box;1800
Detroit;Coloring Agent38;227336;S3;F5;3198;Bag;1650
Detroit;Coloring Agent38;227336;S3;F5;3198;Box;1548
Detroit;Coloring Agent38;227336;S3;F6;1720;Box;1720
Detroit;Coloring Agent38;227336;S3;F7;94;Bag;94
Detroit;Coloring Agent38;227336;S3;F9;7358;Bag;5791
Detroit;Coloring Agent38;227336;S3;F9;7358;Box;1567
Detroit;Coloring Agent38;227336;S4;F10;16616;Bag;16616
Detroit;Coloring Agent38;227336;S4;F11;3668;Bag;1860
Detroit;Coloring Agent38;227336;S4;F11;3668;Box;1808
Detroit;Coloring Agent38;227336;S4;F12;4863;Bag;3301
Detroit;Coloring Agent38;227336;S4;F12;4863;Box;1562
Detroit;Coloring Agent38;227336;S4;F2;3355;Bag;3355
Detroit;Coloring Agent38;227336;S4;F3;3081;Bag;1491
Detroit;Coloring Agent38;227336;S4;F3;3081;Box;1590
Detroit;Coloring Agent38;227336;S4;F4;2623;Box;2623
Detroit;Coloring Agent38;227336;S4;F7;1469;Bag;1469
Detroit;Coloring Agent38;227336;S4;F8;5048;Bag;1588
Detroit;Coloring Agent38;227336;S4;F8;5048;Box;3460
Detroit;Coloring Agent38;227336;S4;F9;9125;Bag;9125
Detroit;Coloring Agent38;227336;S5;F1;3317;Bag;3317
Detroit;Coloring Agent38;227336;S5;F10;15384;Bag;13992
Detroit;Coloring Agent38;227336;S5;F10;15384;Box;1392
Detroit;Coloring Agent38;227336;S5;F11;4749;Bag;4749
Detroit;Coloring Agent38;227336;S5;F12;3177;Bag;1506
Detroit;Coloring Agent38;227336;S5;F12;3177;Box;1671
Detroit;Coloring Agent38;227336;S5;F2;1925;Box;1925
Detroit;Coloring Agent38;227336;S5;F3;3620;Bag;1858
Detroit;Coloring Agent38;227336;S5;F3;3620;Box;1762
Detroit;Coloring Agent38;227336;S5;F4;1218;Box;1218
Detroit;Coloring Agent38;227336;S5;F5;3149;Bag;1301
Detroit;Coloring Agent38;227336;S5;F5;3149;Box;1848
Detroit;Coloring Agent38;227336;S5;F9;1440;Box;1440
Detroit;Coloring Agent39;225243;S1;F1;10192;Bag;10192
Detroit;Coloring Agent39;225243;S1;F11;3345;Bag;3345
Detroit;Coloring Agent39;225243;S1;F2;3366;Bag;1566
